id,product_id,reviewer_name,stars,title,body,created_at
10674,1963,Elena R. 12,1,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-05-08 12:23:39
10675,1963,John D. 50,5,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-05-14 01:05:50
10676,1963,Sarah M. 90,4,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-03-17 01:58:40
10677,1963,Emma W. 75,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-02-23 07:10:29
10678,1963,John D. 69,4,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-02-14 21:19:55
10679,1963,Emma W. 46,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-05-08 12:07:53
10680,1963,Alex P. 75,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2025-12-18 23:24:10
10681,1963,Sarah M. 43,4,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2025-12-20 15:02:55
10682,1963,Michael T. 31,5,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-06-08 19:20:09
10683,1963,Michael T. 16,5,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2025-12-26 20:08:01
10684,1963,Sarah M. 13,5,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-03-29 05:28:30
10685,1963,Elena R. 43,5,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-04-13 03:30:39
10686,1963,Sarah M. 77,4,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-05-10 03:18:41
10687,1963,Alex P. 81,5,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2025-12-25 20:54:42
10688,1963,Sarah M. 55,5,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-02-15 07:47:37
10689,1970,Emma W. 53,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-04-04 19:25:59
10690,1973,David K. 51,3,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-01-03 09:01:10
10691,1973,John D. 32,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-04-05 07:16:28
10692,1973,Lisa C. 54,1,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-01-23 08:42:05
10693,1975,Elena R. 37,3,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-05-26 17:49:11
10694,1975,Lisa C. 67,1,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-04-28 23:30:56
10695,1978,John D. 33,5,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-04-28 22:34:26
10696,1978,Emma W. 69,4,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-05-21 10:47:09
10697,1978,Alex P. 30,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2025-12-28 06:28:08
10698,1978,David K. 89,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-02-18 10:21:36
10699,1978,Michael T. 92,5,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-03-26 13:59:14
10700,1978,Alex P. 83,4,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-01-21 12:47:28
10701,1978,John D. 18,5,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-03-13 22:05:11
10702,1978,Alex P. 70,4,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-02-05 17:17:08
10703,1978,Emma W. 68,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-01-30 00:34:56
10704,1978,Alex P. 20,5,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-04-28 17:34:15
10705,1978,Alex P. 37,5,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-02-05 19:28:06
10706,1978,Emma W. 87,5,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-02-20 08:32:07
10707,1978,John D. 30,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-05-04 20:43:46
10708,1978,Elena R. 18,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-01-29 07:27:36
10709,1978,David K. 22,4,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-04-18 06:04:14
10710,1978,Michael T. 50,4,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-03-17 23:58:00
10711,1978,John D. 23,4,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-05-26 16:23:18
10712,1978,Alex P. 25,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-03-10 02:58:48
10713,1978,David K. 14,5,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-02-28 06:05:59
10714,1978,Michael T. 22,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-02-06 02:21:16
10715,1978,Alex P. 47,4,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2025-12-17 09:27:17
10716,1978,Lisa C. 31,5,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-04-14 18:26:59
10717,1978,Michael T. 18,4,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-03-04 09:16:53
10718,1978,John D. 96,4,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-04-26 22:43:08
10719,1978,Michael T. 69,4,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-01-12 23:04:44
10720,1978,Alex P. 25,4,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-05-03 19:20:03
10721,1978,Emma W. 43,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-03-15 01:09:58
10722,1978,Sarah M. 64,5,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-02-08 03:03:06
10723,1978,Sarah M. 46,4,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-01-31 00:29:48
10724,1978,Sarah M. 61,5,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-01-30 14:42:49
10725,1978,David K. 59,5,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-04-29 08:54:54
10726,1978,Lisa C. 26,2,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-03-02 00:53:44
10727,1978,David K. 29,4,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-05-12 05:51:51
10728,1978,Sarah M. 96,3,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-02-02 18:01:54
10729,1978,Lisa C. 51,5,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-03-14 04:33:36
10730,1978,Lisa C. 30,5,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-04-14 09:12:23
10731,1978,Elena R. 56,5,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-01-27 04:27:00
10732,1978,David K. 53,4,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-04-15 18:44:12
10733,1978,John D. 56,2,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-04-10 07:13:32
10734,1978,Emma W. 90,5,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2025-12-28 17:13:09
10735,1978,Emma W. 57,5,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-03-02 07:26:35
10736,1978,Alex P. 78,4,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-04-16 10:35:33
10737,1978,Lisa C. 25,2,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2025-12-18 16:03:09
10738,1978,Sarah M. 57,5,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2025-12-27 02:26:06
10739,1978,Sarah M. 70,5,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-01-10 07:32:22
10740,1978,Michael T. 38,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-02-18 14:58:52
10741,1978,Michael T. 26,4,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-05-27 08:39:11
10742,1978,Elena R. 62,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2025-12-26 19:32:33
10743,1978,Alex P. 86,5,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-04-09 18:58:59
10744,1978,David K. 24,4,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-02-08 23:13:13
10745,1978,Alex P. 27,1,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-02-26 14:42:12
10746,1978,David K. 14,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-06-07 07:25:16
10747,1978,Emma W. 12,4,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2025-12-26 21:15:35
10748,1978,Sarah M. 65,4,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-01-13 05:07:59
10749,1978,John D. 89,4,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-04-23 10:43:02
10750,1978,Emma W. 95,4,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-04-22 05:37:38
10751,1978,David K. 43,5,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-04-12 06:41:23
10752,1978,Emma W. 19,5,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-05-01 22:59:57
10753,1979,Sarah M. 17,1,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-06-02 16:34:03
10754,1979,Emma W. 27,1,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-06-05 20:36:43
10755,1979,Emma W. 74,3,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-04-07 01:29:56
10756,1980,Emma W. 61,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-02-20 18:43:40
10757,1980,Michael T. 23,2,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-02-21 03:23:04
10758,1980,Alex P. 43,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2025-12-26 00:35:13
10759,1982,Michael T. 87,1,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-01-23 17:45:53
10760,1982,Sarah M. 22,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-04-15 16:46:29
10761,1982,David K. 20,1,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-04-07 08:04:32
10762,1985,Michael T. 43,1,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-02-16 06:42:47
10763,1985,David K. 35,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-05-01 11:39:35
10764,1985,Sarah M. 75,2,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-01-14 21:10:08
10765,1986,Lisa C. 33,1,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-01-11 22:37:52
10766,1986,Lisa C. 85,1,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2025-12-16 18:31:35
10767,1987,Michael T. 14,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-06-03 11:48:25
10768,1987,Alex P. 58,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-01-31 11:22:31
10769,1988,Michael T. 16,3,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2025-12-26 04:03:05
10770,1989,Elena R. 15,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2025-12-26 22:30:46
10771,1998,Lisa C. 45,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-03-26 22:03:25
10772,1998,John D. 51,2,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2025-12-20 00:48:58
10773,1998,Alex P. 93,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2025-12-24 19:42:56
10774,2003,Sarah M. 20,2,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-05-18 17:40:40
10775,2003,Emma W. 25,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-01-10 21:50:37
10776,2003,Sarah M. 41,3,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-01-22 15:35:09
10777,2005,Alex P. 21,2,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-04-04 03:55:27
10778,2005,Sarah M. 21,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-02-14 01:30:11
10779,2005,Michael T. 16,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-03-07 16:20:20
10780,2007,John D. 29,3,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-03-16 15:10:49
10781,2007,Lisa C. 53,3,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-04-04 04:57:53
10782,2007,Sarah M. 22,3,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2025-12-20 11:57:28
10783,2010,Emma W. 54,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-04-03 05:48:35
10784,2011,Michael T. 15,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-03-30 21:21:14
10785,2011,Sarah M. 63,4,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-05-23 09:43:41
10786,2011,Elena R. 77,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-04-10 04:12:45
10787,2011,Emma W. 74,4,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-02-14 02:48:34
10788,2011,John D. 15,4,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-06-10 14:13:30
10789,2011,Alex P. 75,4,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-03-09 13:48:34
10790,2011,John D. 55,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-06-08 21:20:15
10791,2011,David K. 55,5,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2025-12-26 22:37:45
10792,2011,Lisa C. 66,5,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-01-05 10:10:36
10793,2011,Lisa C. 30,5,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-05-24 01:27:29
10794,2011,Emma W. 44,4,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-04-02 02:15:54
10795,2011,Michael T. 60,4,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-04-26 20:03:24
10796,2011,Lisa C. 99,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-04-25 19:53:31
10797,2011,Elena R. 50,4,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-04-19 18:57:57
10798,2011,John D. 18,4,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-01-30 07:53:06
10799,2011,Sarah M. 71,4,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-02-06 15:05:20
10800,2011,Emma W. 16,4,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-06-01 12:12:02
10801,2011,Michael T. 87,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-01-15 03:25:32
10802,2011,Sarah M. 10,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-02-11 07:14:34
10803,2011,David K. 39,4,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2025-12-15 20:23:20
10804,2011,Michael T. 79,4,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-05-26 14:52:09
10805,2011,Elena R. 20,4,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-02-14 19:25:19
10806,2011,Sarah M. 70,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-01-21 17:32:56
10807,2011,David K. 28,5,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-02-27 07:17:58
10808,2011,Lisa C. 98,4,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-04-04 02:39:43
10809,2011,Michael T. 84,5,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-06-09 14:32:29
10810,2011,Alex P. 75,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-03-25 02:59:41
10811,2011,Sarah M. 76,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-05-22 10:42:57
10812,2011,John D. 74,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-01-09 11:00:39
10813,2011,Sarah M. 79,4,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-02-08 23:54:19
10814,2011,Elena R. 97,5,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-03-19 17:18:51
10815,2011,Elena R. 50,3,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-02-16 04:39:08
10816,2011,Emma W. 70,4,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-04-04 21:22:11
10817,2011,Emma W. 42,4,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-03-06 11:36:33
10818,2011,David K. 19,5,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2025-12-24 00:56:40
10819,2011,Michael T. 24,5,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-05-03 17:28:32
10820,2011,Alex P. 23,4,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-02-17 12:27:44
10821,2011,Lisa C. 80,2,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-01-22 18:35:27
10822,2011,Michael T. 13,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-02-16 02:59:07
10823,2011,Sarah M. 71,5,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-05-21 23:06:16
10824,2011,Michael T. 21,4,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2025-12-25 08:49:59
10825,2011,Elena R. 51,5,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-01-13 21:56:51
10826,2011,Sarah M. 52,4,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-03-29 05:19:30
10827,2011,Michael T. 74,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-06-01 08:06:28
10828,2011,David K. 58,5,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-02-18 12:45:27
10829,2011,Lisa C. 91,4,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-02-28 01:30:06
10830,2011,Alex P. 54,4,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-04-03 15:57:46
10831,2011,Michael T. 57,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2025-12-27 05:17:33
10832,2011,Lisa C. 44,4,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-03-27 01:26:21
10833,2011,Sarah M. 27,5,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-01-19 23:38:44
10834,2011,Emma W. 30,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-06-10 10:03:44
10835,2011,Lisa C. 61,3,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-04-24 12:23:37
10836,2011,Sarah M. 77,5,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-03-22 19:08:55
10837,2011,John D. 40,2,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-03-14 00:47:35
10838,2011,David K. 26,4,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-02-21 21:36:07
10839,2011,John D. 40,5,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-01-18 07:51:23
10840,2011,Emma W. 26,4,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-02-16 22:40:07
10841,2011,David K. 75,5,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-03-13 03:14:09
10842,2011,Elena R. 32,4,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-03-28 09:21:08
10843,2011,Lisa C. 79,5,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-01-28 04:32:33
10844,2011,Sarah M. 12,4,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-04-24 16:54:53
10845,2011,David K. 66,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-01-04 17:24:01
10846,2011,Lisa C. 36,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-06-02 02:01:32
10847,2011,Alex P. 75,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-01-04 23:57:16
10848,2011,Lisa C. 24,4,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-03-30 00:33:15
10849,2011,Lisa C. 56,4,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-05-19 02:45:20
10850,2011,David K. 40,4,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2025-12-24 08:12:25
10851,2011,Sarah M. 87,5,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-06-02 09:49:49
10852,2011,Emma W. 69,4,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-03-10 05:49:48
10853,2011,Michael T. 16,5,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-04-22 00:33:59
10854,2011,David K. 83,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-06-03 12:18:49
10855,2011,Alex P. 36,5,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-04-10 07:28:07
10856,2011,David K. 17,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-01-29 11:00:03
10857,2011,Sarah M. 12,5,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-04-23 16:38:35
10858,2011,Elena R. 53,5,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2025-12-15 20:07:44
10859,2011,Sarah M. 23,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-03-17 20:56:27
10860,2011,Lisa C. 79,5,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-03-14 21:49:10
10861,2011,John D. 78,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-06-07 04:00:36
10862,2011,Michael T. 80,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-04-24 12:58:26
10863,2011,Elena R. 13,4,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-03-10 16:28:25
10864,2011,Elena R. 95,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-05-15 22:34:09
10865,2011,David K. 21,4,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2025-12-26 01:48:36
10866,2011,Sarah M. 96,4,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-05-07 06:57:38
10867,2011,Lisa C. 60,4,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-01-19 11:30:22
10868,2011,Emma W. 53,2,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-04-25 14:42:47
10869,2011,Sarah M. 79,5,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-01-10 20:08:57
10870,2011,Alex P. 66,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-02-15 22:33:34
10871,2011,Emma W. 37,1,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2025-12-21 22:49:11
10872,2011,Lisa C. 60,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-06-10 06:52:20
10873,2011,Lisa C. 83,5,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-04-06 21:37:35
10874,2011,Emma W. 12,5,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2025-12-14 18:45:32
10875,2011,David K. 26,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-04-14 10:58:47
10876,2011,Elena R. 96,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-03-30 12:52:16
10877,2011,Alex P. 24,5,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-04-23 01:46:12
10878,2011,Emma W. 56,5,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-02-21 19:32:23
10879,2011,Elena R. 22,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-05-03 11:44:10
10880,2011,Elena R. 53,3,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-01-19 16:53:49
10881,2011,John D. 35,4,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-02-23 10:06:09
10882,2011,John D. 51,5,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-06-08 03:59:40
10883,2016,Michael T. 34,1,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-03-17 11:29:32
10884,2016,David K. 62,3,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-02-28 22:07:37
10885,2016,Lisa C. 25,2,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-03-27 12:06:44
10886,2017,David K. 82,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-06-01 18:50:44
10887,2017,Lisa C. 69,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-02-19 17:24:10
10888,2017,Lisa C. 64,4,Do not buy,Arrived broken. Customer service was slow to respond. Would not recommend.,2026-06-03 14:58:20
10889,2017,Emma W. 10,5,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-02-16 16:07:39
10890,2017,Emma W. 76,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-03-12 09:07:19
10891,2017,Lisa C. 34,5,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2026-04-01 10:03:44
10892,2017,Alex P. 45,4,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-06-06 14:31:38
10893,2017,Emma W. 17,5,Great value for money,Solid product overall. Minor shipping delay but the item itself is excellent.,2026-04-22 07:35:58
10894,2017,David K. 42,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-02-07 22:50:55
10895,2017,Alex P. 25,5,Disappointed,Had higher hopes. Material feels a bit cheap and it didn't fit right.,2026-01-04 17:23:16
10896,2017,Elena R. 79,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-04-03 00:19:25
10897,2017,David K. 82,5,Average product,"It does what it says, but nothing spectacular. Decent for the price.",2025-12-28 17:00:21
10898,2017,David K. 53,5,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-01-02 04:19:49
10899,2017,Alex P. 49,4,Absolutely loved it!,Exceeded my expectations. Build quality is phenomenal and it works perfectly.,2026-03-13 15:51:53
