id,order_id,sku,product_name,quantity,unit_price_cents
20628,5303,SKU-CBL-404,Premium Braided Fiber Patch Cable,16,1299
20629,5304,SKU-POW-303,Smart Uninterruptible Power Supply,20,8999
20630,5304,SKU-SOFT-505,Cloud Analytics Seat License (Annual),9,29999
20631,5304,SKU-SOFT-505,Cloud Analytics Seat License (Annual),16,29999
20632,5304,SKU-CBL-404,Premium Braided Fiber Patch Cable,14,1299
20633,5304,SKU-ACC-202,Ergonomic Desk Mounting Arm,9,4999
20634,5304,SKU-SOFT-505,Cloud Analytics Seat License (Annual),19,29999
20635,5304,SKU-CBL-404,Premium Braided Fiber Patch Cable,18,1299
20636,5304,SKU-CBL-404,Premium Braided Fiber Patch Cable,19,1299
20637,5305,SKU-CBL-404,Premium Braided Fiber Patch Cable,16,1299
20638,5305,SKU-CBL-404,Premium Braided Fiber Patch Cable,13,1299
20639,5305,SKU-SOFT-505,Cloud Analytics Seat License (Annual),6,29999
20640,5305,SKU-ACC-202,Ergonomic Desk Mounting Arm,8,4999
20641,5305,SKU-ACC-202,Ergonomic Desk Mounting Arm,14,4999
20642,5306,SKU-ACC-202,Ergonomic Desk Mounting Arm,5,4999
20643,5306,SKU-CORE-101,Enterprise Base Terminal,9,14999
20644,5306,SKU-POW-303,Smart Uninterruptible Power Supply,9,8999
20645,5306,SKU-SOFT-505,Cloud Analytics Seat License (Annual),10,29999
20646,5306,SKU-ACC-202,Ergonomic Desk Mounting Arm,9,4999
20647,5306,SKU-CORE-101,Enterprise Base Terminal,12,14999
20648,5306,SKU-ACC-202,Ergonomic Desk Mounting Arm,20,4999
20649,5306,SKU-CORE-101,Enterprise Base Terminal,6,14999
20650,5307,SKU-SOFT-505,Cloud Analytics Seat License (Annual),19,29999
20651,5307,SKU-CORE-101,Enterprise Base Terminal,17,14999
20652,5307,SKU-SOFT-505,Cloud Analytics Seat License (Annual),17,29999
20653,5307,SKU-POW-303,Smart Uninterruptible Power Supply,6,8999
20654,5307,SKU-POW-303,Smart Uninterruptible Power Supply,6,8999
20655,5308,SKU-CORE-101,Enterprise Base Terminal,5,14999
20656,5308,SKU-CORE-101,Enterprise Base Terminal,11,14999
20657,5308,SKU-CBL-404,Premium Braided Fiber Patch Cable,7,1299
20658,5308,SKU-POW-303,Smart Uninterruptible Power Supply,18,8999
20659,5308,SKU-SOFT-505,Cloud Analytics Seat License (Annual),13,29999
20660,5308,SKU-CBL-404,Premium Braided Fiber Patch Cable,9,1299
20661,5309,SKU-POW-303,Smart Uninterruptible Power Supply,19,8999
20662,5309,SKU-ACC-202,Ergonomic Desk Mounting Arm,18,4999
20663,5309,SKU-SOFT-505,Cloud Analytics Seat License (Annual),7,29999
20664,5309,SKU-POW-303,Smart Uninterruptible Power Supply,11,8999
20665,5309,SKU-ACC-202,Ergonomic Desk Mounting Arm,6,4999
20666,5309,SKU-CBL-404,Premium Braided Fiber Patch Cable,18,1299
20667,5310,SKU-CBL-404,Premium Braided Fiber Patch Cable,6,1299
20668,5310,SKU-ACC-202,Ergonomic Desk Mounting Arm,6,4999
20669,5310,SKU-ACC-202,Ergonomic Desk Mounting Arm,6,4999
20670,5310,SKU-ACC-202,Ergonomic Desk Mounting Arm,10,4999
20671,5310,SKU-CBL-404,Premium Braided Fiber Patch Cable,6,1299
20672,5310,SKU-CBL-404,Premium Braided Fiber Patch Cable,18,1299
20673,5310,SKU-SOFT-505,Cloud Analytics Seat License (Annual),14,29999
20674,5310,SKU-ACC-202,Ergonomic Desk Mounting Arm,10,4999
20675,5311,SKU-POW-303,Smart Uninterruptible Power Supply,12,8999
20676,5311,SKU-POW-303,Smart Uninterruptible Power Supply,14,8999
20677,5311,SKU-CORE-101,Enterprise Base Terminal,18,14999
20678,5311,SKU-CBL-404,Premium Braided Fiber Patch Cable,20,1299
20679,5311,SKU-SOFT-505,Cloud Analytics Seat License (Annual),5,29999
20680,5311,SKU-POW-303,Smart Uninterruptible Power Supply,19,8999
20681,5311,SKU-ACC-202,Ergonomic Desk Mounting Arm,14,4999
20682,5312,SKU-SOFT-505,Cloud Analytics Seat License (Annual),17,29999
20683,5312,SKU-CORE-101,Enterprise Base Terminal,15,14999
20684,5312,SKU-CBL-404,Premium Braided Fiber Patch Cable,17,1299
20685,5312,SKU-CORE-101,Enterprise Base Terminal,10,14999
20686,5312,SKU-POW-303,Smart Uninterruptible Power Supply,15,8999
20687,5312,SKU-CORE-101,Enterprise Base Terminal,13,14999
20688,5312,SKU-CBL-404,Premium Braided Fiber Patch Cable,16,1299
20689,5313,SKU-ACC-202,Ergonomic Desk Mounting Arm,5,4999
20690,5313,SKU-POW-303,Smart Uninterruptible Power Supply,5,8999
20691,5313,SKU-CORE-101,Enterprise Base Terminal,5,14999
20692,5313,SKU-ACC-202,Ergonomic Desk Mounting Arm,6,4999
20693,5313,SKU-ACC-202,Ergonomic Desk Mounting Arm,16,4999
20694,5313,SKU-POW-303,Smart Uninterruptible Power Supply,11,8999
20695,5314,SKU-CBL-404,Premium Braided Fiber Patch Cable,14,1299
20696,5314,SKU-CBL-404,Premium Braided Fiber Patch Cable,10,1299
20697,5314,SKU-CBL-404,Premium Braided Fiber Patch Cable,5,1299
20698,5314,SKU-CBL-404,Premium Braided Fiber Patch Cable,20,1299
20699,5314,SKU-SOFT-505,Cloud Analytics Seat License (Annual),5,29999
20700,5314,SKU-CORE-101,Enterprise Base Terminal,19,14999
20701,5314,SKU-ACC-202,Ergonomic Desk Mounting Arm,14,4999
20702,5314,SKU-POW-303,Smart Uninterruptible Power Supply,9,8999
20703,5315,SKU-CBL-404,Premium Braided Fiber Patch Cable,13,1299
20704,5315,SKU-CBL-404,Premium Braided Fiber Patch Cable,5,1299
20705,5315,SKU-ACC-202,Ergonomic Desk Mounting Arm,9,4999
20706,5315,SKU-ACC-202,Ergonomic Desk Mounting Arm,12,4999
20707,5315,SKU-CBL-404,Premium Braided Fiber Patch Cable,9,1299
20708,5316,SKU-CBL-404,Premium Braided Fiber Patch Cable,11,1299
20709,5316,SKU-CBL-404,Premium Braided Fiber Patch Cable,18,1299
20710,5316,SKU-CBL-404,Premium Braided Fiber Patch Cable,6,1299
20711,5316,SKU-CBL-404,Premium Braided Fiber Patch Cable,11,1299
20712,5316,SKU-ACC-202,Ergonomic Desk Mounting Arm,18,4999
20713,5316,SKU-CBL-404,Premium Braided Fiber Patch Cable,8,1299
20714,5316,SKU-CBL-404,Premium Braided Fiber Patch Cable,13,1299
20715,5316,SKU-CORE-101,Enterprise Base Terminal,16,14999
20716,5317,SKU-ACC-202,Ergonomic Desk Mounting Arm,15,4999
20717,5317,SKU-SOFT-505,Cloud Analytics Seat License (Annual),14,29999
20718,5317,SKU-CBL-404,Premium Braided Fiber Patch Cable,5,1299
20719,5318,SKU-CBL-404,Premium Braided Fiber Patch Cable,11,1299
20720,5318,SKU-CBL-404,Premium Braided Fiber Patch Cable,9,1299
20721,5318,SKU-SOFT-505,Cloud Analytics Seat License (Annual),16,29999
20722,5318,SKU-CORE-101,Enterprise Base Terminal,17,14999
20723,5318,SKU-SOFT-505,Cloud Analytics Seat License (Annual),7,29999
20724,5318,SKU-ACC-202,Ergonomic Desk Mounting Arm,15,4999
20725,5318,SKU-CBL-404,Premium Braided Fiber Patch Cable,17,1299
20726,5318,SKU-ACC-202,Ergonomic Desk Mounting Arm,9,4999
20727,5319,SKU-CBL-404,Premium Braided Fiber Patch Cable,10,1299
20728,5319,SKU-CBL-404,Premium Braided Fiber Patch Cable,20,1299
20729,5319,SKU-CORE-101,Enterprise Base Terminal,6,14999
20730,5319,SKU-CBL-404,Premium Braided Fiber Patch Cable,20,1299
20731,5319,SKU-POW-303,Smart Uninterruptible Power Supply,11,8999
20732,5319,SKU-CBL-404,Premium Braided Fiber Patch Cable,15,1299
20733,5319,SKU-POW-303,Smart Uninterruptible Power Supply,5,8999
20734,5320,SKU-POW-303,Smart Uninterruptible Power Supply,9,8999
20735,5320,SKU-SOFT-505,Cloud Analytics Seat License (Annual),19,29999
20736,5320,SKU-ACC-202,Ergonomic Desk Mounting Arm,15,4999
20737,5320,SKU-ACC-202,Ergonomic Desk Mounting Arm,15,4999
20738,5320,SKU-CORE-101,Enterprise Base Terminal,9,14999
20739,5321,SKU-CORE-101,Enterprise Base Terminal,16,14999
20740,5321,SKU-CORE-101,Enterprise Base Terminal,12,14999
20741,5321,SKU-CORE-101,Enterprise Base Terminal,7,14999
20742,5321,SKU-POW-303,Smart Uninterruptible Power Supply,8,8999
20743,5321,SKU-POW-303,Smart Uninterruptible Power Supply,9,8999
20744,5322,SKU-ACC-202,Ergonomic Desk Mounting Arm,17,4999
20745,5322,SKU-CBL-404,Premium Braided Fiber Patch Cable,11,1299
20746,5322,SKU-POW-303,Smart Uninterruptible Power Supply,16,8999
20747,5322,SKU-CBL-404,Premium Braided Fiber Patch Cable,14,1299
20748,5322,SKU-ACC-202,Ergonomic Desk Mounting Arm,20,4999
20749,5323,SKU-POW-303,Smart Uninterruptible Power Supply,19,8999
20750,5323,SKU-CORE-101,Enterprise Base Terminal,7,14999
20751,5323,SKU-ACC-202,Ergonomic Desk Mounting Arm,9,4999
20752,5323,SKU-CORE-101,Enterprise Base Terminal,8,14999
20753,5323,SKU-CBL-404,Premium Braided Fiber Patch Cable,14,1299
20754,5324,SKU-ACC-202,Ergonomic Desk Mounting Arm,15,4999
20755,5324,SKU-POW-303,Smart Uninterruptible Power Supply,8,8999
20756,5324,SKU-POW-303,Smart Uninterruptible Power Supply,20,8999
20757,5324,SKU-CBL-404,Premium Braided Fiber Patch Cable,16,1299
20758,5324,SKU-POW-303,Smart Uninterruptible Power Supply,20,8999
20759,5324,SKU-CBL-404,Premium Braided Fiber Patch Cable,15,1299
20760,5324,SKU-POW-303,Smart Uninterruptible Power Supply,20,8999
20761,5324,SKU-CBL-404,Premium Braided Fiber Patch Cable,11,1299
20762,5325,SKU-CBL-404,Premium Braided Fiber Patch Cable,20,1299
20763,5325,SKU-POW-303,Smart Uninterruptible Power Supply,9,8999
20764,5325,SKU-ACC-202,Ergonomic Desk Mounting Arm,13,4999
20765,5325,SKU-ACC-202,Ergonomic Desk Mounting Arm,11,4999
20766,5325,SKU-ACC-202,Ergonomic Desk Mounting Arm,19,4999
20767,5325,SKU-POW-303,Smart Uninterruptible Power Supply,6,8999
20768,5326,SKU-SOFT-505,Cloud Analytics Seat License (Annual),11,29999
20769,5326,SKU-CBL-404,Premium Braided Fiber Patch Cable,15,1299
20770,5326,SKU-POW-303,Smart Uninterruptible Power Supply,18,8999
20771,5326,SKU-POW-303,Smart Uninterruptible Power Supply,12,8999
20772,5326,SKU-SOFT-505,Cloud Analytics Seat License (Annual),7,29999
20773,5326,SKU-CORE-101,Enterprise Base Terminal,15,14999
20774,5326,SKU-ACC-202,Ergonomic Desk Mounting Arm,14,4999
20775,5327,SKU-ACC-202,Ergonomic Desk Mounting Arm,9,4999
20776,5327,SKU-CORE-101,Enterprise Base Terminal,14,14999
20777,5327,SKU-POW-303,Smart Uninterruptible Power Supply,5,8999
20778,5327,SKU-POW-303,Smart Uninterruptible Power Supply,14,8999
20779,5327,SKU-ACC-202,Ergonomic Desk Mounting Arm,15,4999
20780,5327,SKU-ACC-202,Ergonomic Desk Mounting Arm,19,4999
20781,5327,SKU-POW-303,Smart Uninterruptible Power Supply,16,8999
20782,5328,SKU-SOFT-505,Cloud Analytics Seat License (Annual),6,29999
20783,5328,SKU-ACC-202,Ergonomic Desk Mounting Arm,10,4999
20784,5328,SKU-ACC-202,Ergonomic Desk Mounting Arm,12,4999
20785,5328,SKU-CORE-101,Enterprise Base Terminal,10,14999
20786,5328,SKU-CORE-101,Enterprise Base Terminal,16,14999
20787,5329,SKU-SOFT-505,Cloud Analytics Seat License (Annual),8,29999
20788,5329,SKU-CBL-404,Premium Braided Fiber Patch Cable,17,1299
20789,5329,SKU-CORE-101,Enterprise Base Terminal,12,14999
20790,5329,SKU-ACC-202,Ergonomic Desk Mounting Arm,19,4999
20791,5329,SKU-CORE-101,Enterprise Base Terminal,17,14999
20792,5329,SKU-POW-303,Smart Uninterruptible Power Supply,18,8999
20793,5329,SKU-ACC-202,Ergonomic Desk Mounting Arm,14,4999
20794,5330,SKU-POW-303,Smart Uninterruptible Power Supply,6,8999
20795,5330,SKU-CORE-101,Enterprise Base Terminal,18,14999
20796,5330,SKU-ACC-202,Ergonomic Desk Mounting Arm,19,4999
20797,5330,SKU-CORE-101,Enterprise Base Terminal,14,14999
20798,5331,SKU-ACC-202,Ergonomic Desk Mounting Arm,18,4999
20799,5331,SKU-POW-303,Smart Uninterruptible Power Supply,19,8999
20800,5331,SKU-POW-303,Smart Uninterruptible Power Supply,10,8999
20801,5331,SKU-CBL-404,Premium Braided Fiber Patch Cable,15,1299
20802,5331,SKU-ACC-202,Ergonomic Desk Mounting Arm,20,4999
20803,5332,SKU-CORE-101,Enterprise Base Terminal,20,14999
20804,5332,SKU-POW-303,Smart Uninterruptible Power Supply,17,8999
20805,5332,SKU-CORE-101,Enterprise Base Terminal,17,14999
20806,5332,SKU-CBL-404,Premium Braided Fiber Patch Cable,15,1299
20807,5332,SKU-CBL-404,Premium Braided Fiber Patch Cable,9,1299
20808,5333,SKU-POW-303,Smart Uninterruptible Power Supply,19,8999
20809,5333,SKU-ACC-202,Ergonomic Desk Mounting Arm,8,4999
20810,5333,SKU-SOFT-505,Cloud Analytics Seat License (Annual),7,29999
20811,5334,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
20812,5334,SKU-ACC-202,Ergonomic Desk Mounting Arm,1,4999
20813,5335,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
20814,5335,SKU-CORE-101,Enterprise Base Terminal,1,14999
20815,5335,SKU-SOFT-505,Cloud Analytics Seat License (Annual),1,29999
20816,5336,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
20817,5337,SKU-POW-303,Smart Uninterruptible Power Supply,1,8999
20818,5338,SKU-CORE-101,Enterprise Base Terminal,1,14999
20819,5338,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
20820,5339,SKU-ACC-202,Ergonomic Desk Mounting Arm,1,4999
20821,5340,SKU-SOFT-505,Cloud Analytics Seat License (Annual),1,29999
20822,5341,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
20823,5341,SKU-SOFT-505,Cloud Analytics Seat License (Annual),1,29999
20824,5341,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
20825,5342,SKU-ACC-202,Ergonomic Desk Mounting Arm,1,4999
20826,5343,SKU-POW-303,Smart Uninterruptible Power Supply,1,8999
20827,5344,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
20828,5344,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
20829,5344,SKU-SOFT-505,Cloud Analytics Seat License (Annual),1,29999
20830,5345,SKU-SOFT-505,Cloud Analytics Seat License (Annual),1,29999
20831,5345,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
20832,5345,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
20833,5346,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
20834,5346,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
20835,5347,SKU-SOFT-505,Cloud Analytics Seat License (Annual),1,29999
20836,5348,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
20837,5348,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
20838,5348,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
20839,5349,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
20840,5349,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
20841,5350,SKU-ACC-202,Ergonomic Desk Mounting Arm,1,4999
20842,5350,SKU-SOFT-505,Cloud Analytics Seat License (Annual),1,29999
20843,5351,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
20844,5351,SKU-ACC-202,Ergonomic Desk Mounting Arm,1,4999
20845,5351,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
20846,5352,SKU-POW-303,Smart Uninterruptible Power Supply,1,8999
20847,5352,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
20848,5353,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
20849,5354,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
20850,5354,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
20851,5354,SKU-SOFT-505,Cloud Analytics Seat License (Annual),1,29999
20852,5355,SKU-SOFT-505,Cloud Analytics Seat License (Annual),1,29999
20853,5355,SKU-ACC-202,Ergonomic Desk Mounting Arm,1,4999
20854,5356,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
20855,5357,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
20856,5357,SKU-CORE-101,Enterprise Base Terminal,1,14999
20857,5358,SKU-SOFT-505,Cloud Analytics Seat License (Annual),1,29999
20858,5359,SKU-CORE-101,Enterprise Base Terminal,2,14999
20859,5360,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
20860,5361,SKU-ACC-202,Ergonomic Desk Mounting Arm,1,4999
20861,5361,SKU-SOFT-505,Cloud Analytics Seat License (Annual),1,29999
20862,5362,SKU-CORE-101,Enterprise Base Terminal,2,14999
20863,5363,SKU-ACC-202,Ergonomic Desk Mounting Arm,1,4999
20864,5363,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
20865,5363,SKU-CORE-101,Enterprise Base Terminal,1,14999
20866,5364,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
20867,5364,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
20868,5364,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
20869,5365,SKU-CORE-101,Enterprise Base Terminal,2,14999
20870,5365,SKU-ACC-202,Ergonomic Desk Mounting Arm,1,4999
20871,5366,SKU-CORE-101,Enterprise Base Terminal,1,14999
20872,5367,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
20873,5367,SKU-SOFT-505,Cloud Analytics Seat License (Annual),1,29999
20874,5367,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
20875,5368,SKU-CORE-101,Enterprise Base Terminal,1,14999
20876,5368,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
20877,5369,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
20878,5369,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
20879,5369,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
20880,5370,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
20881,5371,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
20882,5371,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
20883,5372,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
20884,5372,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
20885,5372,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
20886,5373,SKU-CORE-101,Enterprise Base Terminal,2,14999
20887,5373,SKU-CORE-101,Enterprise Base Terminal,1,14999
20888,5374,SKU-CORE-101,Enterprise Base Terminal,1,14999
20889,5374,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
20890,5375,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
20891,5376,SKU-SOFT-505,Cloud Analytics Seat License (Annual),1,29999
20892,5377,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
20893,5377,SKU-CORE-101,Enterprise Base Terminal,2,14999
20894,5377,SKU-POW-303,Smart Uninterruptible Power Supply,1,8999
20895,5378,SKU-CORE-101,Enterprise Base Terminal,2,14999
20896,5378,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
20897,5378,SKU-POW-303,Smart Uninterruptible Power Supply,1,8999
20898,5379,SKU-ACC-202,Ergonomic Desk Mounting Arm,1,4999
20899,5379,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
20900,5379,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
20901,5380,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
20902,5380,SKU-POW-303,Smart Uninterruptible Power Supply,1,8999
20903,5381,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
20904,5382,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
20905,5382,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
20906,5383,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
20907,5383,SKU-CORE-101,Enterprise Base Terminal,2,14999
20908,5384,SKU-CORE-101,Enterprise Base Terminal,2,14999
20909,5384,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
20910,5385,SKU-CORE-101,Enterprise Base Terminal,2,14999
20911,5386,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
20912,5386,SKU-POW-303,Smart Uninterruptible Power Supply,1,8999
20913,5386,SKU-POW-303,Smart Uninterruptible Power Supply,1,8999
20914,5387,SKU-POW-303,Smart Uninterruptible Power Supply,1,8999
20915,5387,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
20916,5387,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
20917,5388,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
20918,5388,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
20919,5389,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
20920,5390,SKU-ACC-202,Ergonomic Desk Mounting Arm,1,4999
20921,5390,SKU-POW-303,Smart Uninterruptible Power Supply,1,8999
20922,5390,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
20923,5391,SKU-CORE-101,Enterprise Base Terminal,1,14999
20924,5392,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
20925,5393,SKU-SOFT-505,Cloud Analytics Seat License (Annual),1,29999
20926,5393,SKU-POW-303,Smart Uninterruptible Power Supply,1,8999
20927,5393,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
20928,5394,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
20929,5394,SKU-SOFT-505,Cloud Analytics Seat License (Annual),1,29999
20930,5395,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
20931,5396,SKU-SOFT-505,Cloud Analytics Seat License (Annual),1,29999
20932,5396,SKU-CORE-101,Enterprise Base Terminal,1,14999
20933,5396,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
20934,5397,SKU-ACC-202,Ergonomic Desk Mounting Arm,1,4999
20935,5398,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
20936,5398,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
20937,5399,SKU-CORE-101,Enterprise Base Terminal,2,14999
20938,5400,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
20939,5400,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
20940,5400,SKU-CORE-101,Enterprise Base Terminal,2,14999
20941,5401,SKU-ACC-202,Ergonomic Desk Mounting Arm,1,4999
20942,5401,SKU-SOFT-505,Cloud Analytics Seat License (Annual),1,29999
20943,5402,SKU-ACC-202,Ergonomic Desk Mounting Arm,1,4999
20944,5403,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
20945,5403,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
20946,5404,SKU-SOFT-505,Cloud Analytics Seat License (Annual),1,29999
20947,5404,SKU-ACC-202,Ergonomic Desk Mounting Arm,1,4999
20948,5404,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
20949,5405,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
20950,5405,SKU-ACC-202,Ergonomic Desk Mounting Arm,1,4999
20951,5406,SKU-SOFT-505,Cloud Analytics Seat License (Annual),1,29999
20952,5406,SKU-ACC-202,Ergonomic Desk Mounting Arm,1,4999
20953,5406,SKU-ACC-202,Ergonomic Desk Mounting Arm,1,4999
20954,5407,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
20955,5408,SKU-ACC-202,Ergonomic Desk Mounting Arm,1,4999
20956,5408,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
20957,5408,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
20958,5409,SKU-CORE-101,Enterprise Base Terminal,2,14999
20959,5410,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
20960,5410,SKU-CORE-101,Enterprise Base Terminal,2,14999
20961,5410,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
20962,5411,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
20963,5411,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
20964,5411,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
20965,5412,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
20966,5412,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
20967,5413,SKU-ACC-202,Ergonomic Desk Mounting Arm,1,4999
20968,5414,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
20969,5415,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
20970,5415,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
20971,5415,SKU-POW-303,Smart Uninterruptible Power Supply,1,8999
20972,5416,SKU-CORE-101,Enterprise Base Terminal,1,14999
20973,5416,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
20974,5416,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
20975,5417,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
20976,5418,SKU-CORE-101,Enterprise Base Terminal,1,14999
20977,5418,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
20978,5419,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
20979,5420,SKU-ACC-202,Ergonomic Desk Mounting Arm,1,4999
20980,5420,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
20981,5420,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
20982,5421,SKU-SOFT-505,Cloud Analytics Seat License (Annual),1,29999
20983,5421,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
20984,5421,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
20985,5422,SKU-CORE-101,Enterprise Base Terminal,1,14999
20986,5423,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
20987,5423,SKU-POW-303,Smart Uninterruptible Power Supply,1,8999
20988,5423,SKU-CORE-101,Enterprise Base Terminal,1,14999
20989,5424,SKU-ACC-202,Ergonomic Desk Mounting Arm,1,4999
20990,5425,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
20991,5426,SKU-CORE-101,Enterprise Base Terminal,2,14999
20992,5426,SKU-POW-303,Smart Uninterruptible Power Supply,1,8999
20993,5427,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
20994,5427,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
20995,5427,SKU-ACC-202,Ergonomic Desk Mounting Arm,1,4999
20996,5428,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
20997,5428,SKU-POW-303,Smart Uninterruptible Power Supply,1,8999
20998,5429,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
20999,5429,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
21000,5430,SKU-CORE-101,Enterprise Base Terminal,1,14999
21001,5430,SKU-POW-303,Smart Uninterruptible Power Supply,1,8999
21002,5430,SKU-CORE-101,Enterprise Base Terminal,2,14999
21003,5431,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
21004,5431,SKU-CORE-101,Enterprise Base Terminal,2,14999
21005,5431,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
